,ob_end_time, id_type, id, ob_hour_count, version_num, met_domain_name, src_id, rec_st_ind, max_air_temp, min_air_temp, min_grss_temp, min_conc_temp, max_air_temp_q, min_air_temp_q, min_grss_temp_q, min_conc_temp_q, meto_stmp_time, midas_stmp_etime, max_air_temp_j, min_air_temp_j, min_grss_temp_j, min_conc_temp_j
27698,2018-02-01 09:00, DCNN,1079,12,1, NCM,137,1011, 5.3,2.9, .6, .4, 1,1, 1, 1, 2018-02-01 09:00, 0, , , ,
27699,2018-02-01 21:00, DCNN,1057,12,1, NCM,132,1011, 5.8,4.5, , , 1,1, , , 2018-02-01 20:54, 0, , , ,
27700,2018-02-01 21:00, DCNN,1079,12,1, NCM,137,1011, 6.2,4.2, , , 1,1, , , 2018-02-01 20:56, 0, , , ,
27701,2018-02-02 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 5.9,1.0, -1.2, -1, 1,1, 1, 1, 2018-02-12 10:25, 0, , , ,
27702,2018-02-02 09:00, DCNN,1057,12,1, NCM,132,1011, 5.4,2.7, 1.2, 1.1, 1,1, 1, 1, 2018-02-02 08:54, 0, , , ,
27703,2018-02-02 09:00, DCNN,1079,12,1, NCM,137,1011, 5.7,3.4, 1.5, 1.5, 1,1, 1, 1, 2018-02-02 08:57, 0, , , ,
27704,2018-02-02 21:00, DCNN,1057,12,1, NCM,132,1011, 6.5,2.0, , , 1,1, , , 2018-02-02 20:53, 0, , , ,
27705,2018-02-02 21:00, DCNN,1079,12,1, NCM,137,1011, 6.1,0.6, , , 1,1, , , 2018-02-02 20:56, 0, , , ,
27706,2018-02-03 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 5.6,0.6, -1.9, -1, 1,1, 1, 1, 2018-02-12 10:26, 0, , , ,
27707,2018-02-03 09:00, DCNN,1057,12,1, NCM,132,1011, 2.7,-1.3, -4, -3.1, 1,1, 1, 1, 2018-02-03 08:54, 0, , , ,
27708,2018-02-03 09:00, DCNN,1079,12,1, NCM,137,1011, 2.1,-0.2, -2.6, -.9, 1,1, 1, 1, 2018-02-03 08:59, 0, , , ,
27709,2018-02-03 21:00, DCNN,1057,12,1, NCM,132,1011, 4.6,2.5, , , 1,1, , , 2018-02-03 20:55, 0, , , ,
27710,2018-02-03 21:00, DCNN,1079,12,0, NCM,137,1012, 3.9,2.1, , , 1,151, , , 2018-02-03 20:57, 0, , , ,
27711,2018-02-03 21:00, DCNN,1079,12,1, NCM,137,1011, 3.9,2.0, , , 1,1501, , , 2018-02-03 20:57, 0, , , ,
27712,2018-02-04 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 4.7,-1.1, -3.6, -3, 1,1, 1, 1, 2018-02-12 10:27, 0, , , ,
27713,2018-02-04 09:00, DCNN,1057,12,1, NCM,132,1011, 5,-0.4, -2.1, -1.9, 1,1, 1, 1, 2018-02-04 08:53, 0, , , ,
27714,2018-02-04 09:00, DCNN,1079,12,1, NCM,137,1011, 4.3,-0.2, -2.1, -.4, 1,1, 1, 1, 2018-02-04 08:59, 0, , , ,
27715,2018-02-04 21:00, DCNN,1057,12,1, NCM,132,1011, 6.2,2.3, , , 1,1, , , 2018-02-04 20:55, 0, , , ,
27716,2018-02-04 21:00, DCNN,1079,12,1, NCM,137,1011, 6,1.1, , , 1,1, , , 2018-02-04 20:57, 0, , , ,
27717,2018-02-05 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 6.1,-1.6, -7.5, -5, 1,1, 1, 1, 2018-02-12 10:28, 0, , , ,
27718,2018-02-05 09:00, DCNN,1057,12,1, NCM,132,1011, 4.2,0.6, -3.1, -2.9, 1,1, 1, 1, 2018-02-05 08:54, 0, , , ,
27719,2018-02-05 09:00, DCNN,1079,12,1, NCM,137,1011, 2.2,-2.3, -7.4, -3.4, 1,1, 1, 1, 2018-02-05 08:59, 0, , , ,
27720,2018-02-05 21:00, DCNN,1057,12,1, NCM,132,1011, 5.7,2.3, , , 1,1, , , 2018-02-05 20:54, 0, , , ,
27721,2018-02-05 21:00, DCNN,1079,12,1, NCM,137,1011, 5.6,-0.5, , , 1,1, , , 2018-02-05 21:04, 0, , , ,
27722,2018-02-06 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 5.7,-1.5, -6, -3.7, 1,1, 1, 1, 2018-02-12 10:30, 0, , , ,
27723,2018-02-06 09:00, DCNN,1057,12,1, NCM,132,1011, 3.7,0.3, -1.3, -1.3, 1,1, 1, 1, 2018-02-06 08:54, 0, , , ,
27724,2018-02-06 09:00, DCNN,1079,12,1, NCM,137,1011, 3.2,1.3, -2, -1.8, 1,1, 1, 1, 2018-02-06 09:00, 0, , , ,
27725,2018-02-06 21:00, DCNN,1057,12,1, NCM,132,1011, 3.8,-0.6, , , 1,1, , , 2018-02-06 20:56, 0, , , ,
27726,2018-02-06 21:00, DCNN,1079,12,1, NCM,137,1011, 3.6,-1.8, , , 1,1, , , 2018-02-06 20:57, 0, , , ,
27727,2018-02-07 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 2.8,-2.1, -8.8, -5.4, 1,1, 1, 1, 2018-02-12 10:31, 0, , , ,
27728,2018-02-07 09:00, DCNN,1057,12,1, NCM,132,1011, .2,-2.3, -5, -4.7, 1,1, 1, 1, 2018-02-07 08:54, 0, , , ,
27729,2018-02-07 09:00, DCNN,1079,12,1, NCM,137,1011, 1,-3.4, -6.9, -4.5, 1,1, 1, 1, 2018-02-07 08:59, 0, , , ,
27730,2018-02-07 21:00, DCNN,1057,12,1, NCM,132,1011, 4.5,-0.5, , , 1,1, , , 2018-02-07 20:54, 0, , , ,
27731,2018-02-07 21:00, DCNN,1079,12,1, NCM,137,1011, 4.6,-2.0, , , 1,1, , , 2018-02-07 20:57, 0, , , ,
27732,2018-02-08 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 5.6,-2.2, -1.5, -.9, 1,1, 1, 1, 2018-02-12 10:32, 0, , , ,
27733,2018-02-08 09:00, DCNN,1057,12,1, NCM,132,1011, 5.6,4.1, 2.1, 1.8, 1,1, 1, 1, 2018-02-08 08:54, 0, , , ,
27734,2018-02-08 09:00, DCNN,1079,12,1, NCM,137,1011, 5.1,2.4, -.1, 0, 1,1, 1, 1, 2018-02-08 09:04, 0, , , ,
27735,2018-02-08 21:00, DCNN,1057,12,1, NCM,132,1011, 8.3,2.9, , , 1,1, , , 2018-02-08 20:54, 0, , , ,
27736,2018-02-08 21:00, DCNN,1079,12,1, NCM,137,1011, 8.5,2.2, , , 1,1, , , 2018-02-08 20:56, 0, , , ,
27737,2018-02-09 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 5.6,0.9, -3.8, -2.3, 1,1, 1, 1, 2018-02-12 10:33, 0, , , ,
27738,2018-02-09 09:00, DCNN,1057,12,1, NCM,132,1011, 5.1,1.1, -2, -1.6, 1,1, 1, 1, 2018-02-09 08:54, 0, , , ,
27739,2018-02-09 09:00, DCNN,1079,12,1, NCM,137,1011, 4.8,0.6, -3.1, -1.9, 1,1, 1, 1, 2018-02-09 09:00, 0, , , ,
27740,2018-02-09 21:00, DCNN,1057,12,1, NCM,132,1011, 4.6,0.5, , , 1,1, , , 2018-02-09 20:55, 0, , , ,
27741,2018-02-09 21:00, DCNN,1079,12,1, NCM,137,1011, 4.6,-1.4, , , 1,1, , , 2018-02-09 20:56, 0, , , ,
27742,2018-02-10 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 4.9,0.8, -3.6, -2.3, 1,1, 1, 1, 2018-02-12 10:34, 0, , , ,
27743,2018-02-10 09:00, DCNN,1057,12,1, NCM,132,1011, 5.8,1.5, -2.7, -2.4, 1,1, 1, 1, 2018-02-10 08:53, 0, , , ,
27744,2018-02-10 09:00, DCNN,1079,12,1, NCM,137,1011, 5.5,-0.4, -5.5, -3.2, 1,1, 1, 1, 2018-02-10 09:06, 0, , , ,
27745,2018-02-10 21:00, DCNN,1057,12,1, NCM,132,1011, 8.1,2.6, , , 1,1, , , 2018-02-10 20:54, 0, , , ,
27746,2018-02-10 21:00, DCNN,1079,12,1, NCM,137,1011, 8.2,2.8, , , 1,1, , , 2018-02-10 20:56, 0, , , ,
27747,2018-02-11 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 7.7,-1.6, -5.7, -4.3, 1,1, 1, 1, 2018-02-12 10:36, 0, , , ,
27748,2018-02-11 09:00, DCNN,1057,12,1, NCM,132,1011, 3.2,-1.3, -5, -4.4, 1,1, 1, 1, 2018-02-11 08:54, 0, , , ,
27749,2018-02-11 09:00, DCNN,1079,12,1, NCM,137,1011, 3.3,-0.8, -2.9, -2.2, 1,1, 1, 1, 2018-02-11 08:59, 0, , , ,
27750,2018-02-11 21:00, DCNN,1057,12,1, NCM,132,1011, 3.9,-0.9, , , 1,1, , , 2018-02-11 20:54, 0, , , ,
27751,2018-02-11 21:00, DCNN,1079,12,1, NCM,137,1011, 4.2,-1.2, , , 1,1, , , 2018-02-11 20:56, 0, , , ,
27752,2018-02-12 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 3.3,-1.6, -5, -3.4, 1,1, 1, 1, 2018-03-01 11:06, 0, , , ,
27753,2018-02-12 09:00, DCNN,1057,12,1, NCM,132,1011, .7,-0.9, -2.7, -3, 1,1, 1, 1, 2018-02-12 08:55, 0, , , ,
27754,2018-02-12 09:00, DCNN,1079,12,1, NCM,137,1011, .1,-3.2, -8.2, -3.5, 1,1, 1, 1, 2018-02-12 09:06, 0, , , ,
27755,2018-02-12 21:00, DCNN,1057,12,1, NCM,132,1011, 4.9,0.5, , , 1,1, , , 2018-02-12 20:54, 0, , , ,
27756,2018-02-12 21:00, DCNN,1079,12,0, NCM,137,1012, 5,0.0, , , 1,151, , , 2018-02-12 20:56, 0, , , ,
27757,2018-02-12 21:00, DCNN,1079,12,1, NCM,137,1011, 5,-0.1, , , 1,1501, , , 2018-02-12 20:56, 0, , , ,
27758,2018-02-13 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 4.4,0.4, -3.4, -2.4, 1,151, 1, 1, 2018-03-01 11:07, 0, , , ,
27759,2018-02-13 09:00, DCNN,1057,12,1, NCM,132,1011, 5.5,0.4, -1.2, -1.4, 1,1, 1, 1, 2018-02-13 08:55, 0, , , ,
27760,2018-02-13 09:00, DCNN,1079,12,1, NCM,137,1011, 5,0.4, -4.3, -1.8, 1,1, 1, 1, 2018-02-13 09:00, 0, , , ,
27761,2018-02-13 21:00, DCNN,1057,12,1, NCM,132,1011, 4,0.3, , , 1,1, , , 2018-02-13 20:54, 0, , , ,
27762,2018-02-13 21:00, DCNN,1079,12,1, NCM,137,1011, 4.3,-0.3, , , 1,1, , , 2018-02-13 20:56, 0, , , ,
27763,2018-02-14 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 3.8,-0.3, -5.4, -4, 1,1, 1, 1, 2018-03-01 11:09, 0, , , ,
27764,2018-02-14 09:00, DCNN,1057,12,1, NCM,132,1011, 3.7,-0.8, -3.6, -3.1, 1,1, 1, 1, 2018-02-14 08:54, 0, , , ,
27765,2018-02-14 09:00, DCNN,1079,12,1, NCM,137,1011, 3.3,-0.5, -5.3, -2.8, 1,1, 1, 1, 2018-02-14 08:59, 0, , , ,
27766,2018-02-14 21:00, DCNN,1057,12,1, NCM,132,1011, 6.4,3.3, , , 1,1, , , 2018-02-14 20:54, 0, , , ,
27767,2018-02-14 21:00, DCNN,1079,12,1, NCM,137,1011, 5.6,2.2, , , 1,1, , , 2018-02-14 20:56, 0, , , ,
27768,2018-02-15 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 5,1.4, -2.1, -1.6, 1,1, 1, 1, 2018-03-01 11:10, 0, , , ,
27769,2018-02-15 09:00, DCNN,1057,12,1, NCM,132,1011, 5.1,1.9, .3, .1, 1,1, 1, 1, 2018-02-15 08:53, 0, , , ,
27770,2018-02-15 09:00, DCNN,1079,12,1, NCM,137,1011, 5.1,1.8, -2.7, -1.2, 1,1, 1, 1, 2018-02-15 08:57, 0, , , ,
27771,2018-02-15 21:00, DCNN,1057,12,1, NCM,132,1011, 6.1,3.2, , , 1,1, , , 2018-02-15 20:55, 0, , , ,
27772,2018-02-15 21:00, DCNN,1079,12,1, NCM,137,1011, 6.9,2.4, , , 1,1, , , 2018-02-15 20:56, 0, , , ,
27773,2018-02-16 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 4.9,1.9, -2.6, -1.4, 1,1, 1, 1, 2018-03-01 11:11, 0, , , ,
27774,2018-02-16 09:00, DCNN,1057,12,1, NCM,132,1011, 4.3,1.5, -3.3, -3.1, 1,1, 1, 1, 2018-02-16 08:53, 0, , , ,
27775,2018-02-16 09:00, DCNN,1079,12,1, NCM,137,1011, 4.2,-1.4, -5.5, -3.1, 1,1, 1, 1, 2018-02-16 08:59, 0, , , ,
27776,2018-02-16 21:00, DCNN,1057,12,1, NCM,132,1011, 7.6,3.0, , , 1,1, , , 2018-02-16 21:48, 193, , , ,
27777,2018-02-16 21:00, DCNN,1079,12,1, NCM,137,1011, 8.3,1.1, , , 1,1, , , 2018-02-16 20:57, 0, , , ,
27778,2018-02-17 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 6.7,-0.7, -4.8, -3.5, 1,1, 1, 1, 2018-03-01 11:12, 0, , , ,
27779,2018-02-17 09:00, DCNN,1057,12,1, NCM,132,1011, 6.6,-0.6, -4.2, -3.3, 1,1, 1, 1, 2018-02-17 08:54, 0, , , ,
27780,2018-02-17 09:00, DCNN,1079,12,1, NCM,137,1011, 6.1,-1.8, -6.8, -3.6, 1,1, 1, 1, 2018-02-17 08:56, 0, , , ,
27781,2018-02-17 21:00, DCNN,1057,12,1, NCM,132,1011, 7.9,3.1, , , 1,1, , , 2018-02-17 20:55, 0, , , ,
27782,2018-02-17 21:00, DCNN,1079,12,1, NCM,137,1011, 8.1,0.4, , , 1,1, , , 2018-02-17 20:55, 0, , , ,
27783,2018-02-18 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 7.1,-1.1, -4.7, -3.3, 1,1, 1, 1, 2018-03-01 11:19, 0, , , ,
27784,2018-02-18 09:00, DCNN,1057,12,1, NCM,132,1011, 3.9,0.0, -3.7, -2.3, 1,1, 1, 1, 2018-02-18 08:53, 0, , , ,
27785,2018-02-18 09:00, DCNN,1079,12,1, NCM,137,1011, 2.4,-2.2, -6.7, -3.6, 1,1, 1, 1, 2018-02-18 08:58, 0, , , ,
27786,2018-02-18 21:00, DCNN,1057,12,1, NCM,132,1011, 9.4,1.1, , , 1,1, , , 2018-02-18 20:53, 0, , , ,
27787,2018-02-18 21:00, DCNN,1079,12,1, NCM,137,1011, 9.5,0.5, , , 1,1, , , 2018-02-18 20:59, 0, , , ,
27788,2018-02-19 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 7.8,0.5, -.4, -.2, 1,151, 1, 1, 2018-03-01 11:20, 0, , , ,
27789,2018-02-19 09:00, DCNN,1057,12,1, NCM,132,1011, 5.9,4.4, 2.7, 3.4, 1,1, 1, 1, 2018-02-19 08:54, 0, , , ,
27790,2018-02-19 09:00, DCNN,1079,12,1, NCM,137,1011, 5.8,4.4, 2.4, 3.8, 1,1, 1, 1, 2018-02-19 08:58, 0, , , ,
27791,2018-02-19 21:00, DCNN,1057,12,1, NCM,132,1011, 10,5.4, , , 1,1, , , 2018-02-19 20:53, 0, , , ,
27792,2018-02-19 21:00, DCNN,1079,12,1, NCM,137,1011, 8.8,5.6, , , 1,1, , , 2018-02-19 20:55, 0, , , ,
27793,2018-02-20 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 11.4,2.9, -1, -.1, 1,1, 1, 1, 2018-03-01 11:23, 0, , , ,
27794,2018-02-20 09:00, DCNN,1057,12,1, NCM,132,1011, 7.8,2.5, 0, .2, 1,1, 1, 1, 2018-02-20 11:58, 0, , , ,
27795,2018-02-20 09:00, DCNN,1079,12,1, NCM,137,1011, 7.7,2.4, -1, .8, 1,1, 1, 1, 2018-02-20 08:59, 0, , , ,
27796,2018-02-20 21:00, DCNN,1057,12,1, NCM,132,1011, 8.7,2.8, , , 1,1, , , 2018-02-20 20:53, 0, , , ,
27797,2018-02-20 21:00, DCNN,1079,12,1, NCM,137,1011, 8.4,2.6, , , 1,1, , , 2018-02-20 20:57, 0, , , ,
27798,2018-02-21 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 8.7,-3.0, -7.1, -5, 1,1, 1, 1, 2018-03-01 11:24, 0, , , ,
27799,2018-02-21 09:00, DCNN,1057,12,1, NCM,132,1011, 3.5,-2.8, -7.1, -4.6, 1,1, 1, 1, 2018-02-21 08:54, 0, , , ,
27800,2018-02-21 09:00, DCNN,1079,12,1, NCM,137,1011, 2.6,-3.5, -7.5, -4, 1,1, 1, 1, 2018-02-21 08:56, 0, , , ,
27801,2018-02-21 21:00, DCNN,1057,12,1, NCM,132,1011, 8.6,-0.9, , , 1,1, , , 2018-02-21 20:54, 0, , , ,
27802,2018-02-21 21:00, DCNN,1079,12,0, NCM,137,1012, 8,-0.4, , , 1,151, , , 2018-02-21 20:57, 0, , , ,
27803,2018-02-21 21:00, DCNN,1079,12,1, NCM,137,1011, 8,-0.5, , , 1,1501, , , 2018-02-21 20:57, 0, , , ,
27804,2018-02-22 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 8.4,-2.1, -6.5, -4.8, 1,1, 1, 1, 2018-03-01 11:25, 0, , , ,
27805,2018-02-22 09:00, DCNN,1057,12,1, NCM,132,1011, 4.3,-2.7, -6.7, -5.2, 1,1, 1, 1, 2018-02-22 08:54, 0, , , ,
27806,2018-02-22 09:00, DCNN,1079,12,1, NCM,137,1011, 2.6,-1.8, -6.2, -3.7, 1,1, 1, 1, 2018-02-22 08:58, 0, , , ,
27807,2018-02-22 21:00, DCNN,1057,12,1, NCM,132,1011, 7.9,2.7, , , 1,1, , , 2018-02-22 20:54, 0, , , ,
27808,2018-02-22 21:00, DCNN,1079,12,1, NCM,137,1011, 8.5,1.5, , , 1,1, , , 2018-02-22 20:56, 0, , , ,
27809,2018-02-23 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 6.5,1.3, -2.2, -1.3, 1,1, 1, 1, 2018-03-01 11:26, 0, , , ,
27810,2018-02-23 09:00, DCNN,1057,12,0, NCM,132,1012, 4.8,0.5, -3.5, -2.5, 151,1, 1, 1, 2018-02-23 08:53, 0, , , ,
27811,2018-02-23 09:00, DCNN,1057,12,1, NCM,132,1011, 4.9,0.5, -3.5, -2.5, 1501,1, 1, 1, 2018-02-23 08:53, 0, , , ,
27812,2018-02-23 09:00, DCNN,1079,12,1, NCM,137,1011, 3.6,0.1, -3, -1.7, 1,1, 1, 1, 2018-02-23 08:59, 0, , , ,
27813,2018-02-23 21:00, DCNN,1057,12,1, NCM,132,1011, 6.8,1.3, , , 1,1, , , 2018-02-23 20:54, 0, , , ,
27814,2018-02-23 21:00, DCNN,1079,12,0, NCM,137,1012, 6.7,1.5, , , 1,151, , , 2018-02-23 21:04, 0, , , ,
27815,2018-02-23 21:00, DCNN,1079,12,1, NCM,137,1011, 6.7,1.4, , , 1,1501, , , 2018-02-23 21:04, 0, , , ,
27816,2018-02-24 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 4.5,-3.2, -8.1, -5.3, 1,1, 1, 1, 2018-03-01 11:27, 0, , , ,
27817,2018-02-24 09:00, DCNN,1057,12,1, NCM,132,1011, 4.2,2.1, -2.1, -1.9, 1,1, 1, 1, 2018-02-24 08:54, 0, , , ,
27818,2018-02-24 09:00, DCNN,1079,12,1, NCM,137,1011, 3.6,1.8, -2.8, -1.8, 1,1, 1, 1, 2018-02-24 08:58, 0, , , ,
27819,2018-02-24 21:00, DCNN,1057,12,1, NCM,132,1011, 7.9,2.6, , , 1,1, , , 2018-02-24 20:53, 0, , , ,
27820,2018-02-24 21:00, DCNN,1079,12,1, NCM,137,1011, 7,1.9, , , 1,1, , , 2018-02-24 20:56, 0, , , ,
27821,2018-02-25 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 7,-4.5, -10.1, -6.6, 1,1, 1, 1, 2018-03-01 11:29, 0, , , ,
27822,2018-02-25 09:00, DCNN,1057,12,1, NCM,132,1011, 3,-5.5, -10.8, -7.7, 1,1, 1, 1, 2018-02-25 08:54, 0, , , ,
27823,2018-02-25 09:00, DCNN,1079,12,1, NCM,137,1011, 2.6,-2.0, -9.8, -5.3, 1,1, 1, 1, 2018-02-25 08:58, 0, , , ,
27824,2018-02-25 21:00, DCNN,1057,12,1, NCM,132,1011, 8.4,0.0, , , 1,1, , , 2018-02-25 20:54, 0, , , ,
27825,2018-02-25 21:00, DCNN,1079,12,1, NCM,137,1011, 7.4,0.5, , , 1,1, , , 2018-02-25 20:57, 0, , , ,
27826,2018-02-26 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 6.3,-4.2, -9.7, -6.2, 1,1, 1, 1, 2018-03-01 11:30, 0, , , ,
27827,2018-02-26 09:00, DCNN,1057,12,1, NCM,132,1011, 2.8,-1.5, -6.1, -4.4, 1,1, 1, 1, 2018-02-26 08:53, 0, , , ,
27828,2018-02-26 09:00, DCNN,1079,12,1, NCM,137,1011, 2.4,-0.7, -5.6, -3.2, 1,1, 1, 1, 2018-02-26 08:56, 0, , , ,
27829,2018-02-26 21:00, DCNN,1057,12,1, NCM,132,1011, 6.4,-3.1, , , 1,1, , , 2018-02-26 20:53, 0, , , ,
27830,2018-02-26 21:00, DCNN,1079,12,1, NCM,137,1011, 5.4,-4.0, , , 1,1, , , 2018-02-26 20:59, 0, , , ,
27831,2018-02-27 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 5.6,-4.9, -11.1, -7.1, 1,1, 1, 1, 2018-03-01 11:31, 0, , , ,
27832,2018-02-27 09:00, DCNN,1057,12,1, NCM,132,1011, 3.1,-3.9, -10.2, -6.6, 1,1, 1, 1, 2018-02-27 08:53, 0, , , ,
27833,2018-02-27 09:00, DCNN,1079,12,0, NCM,137,1012, 3.6,-3.7, -9.8, -4.6, 1,151, 1, 1, 2018-02-27 09:00, 0, , , ,
27834,2018-02-27 09:00, DCNN,1079,12,1, NCM,137,1011, 3.6,-3.9, -9.8, -4.6, 1,1501, 1, 1, 2018-02-27 09:00, 0, , , ,
27835,2018-02-27 21:00, DCNN,1057,12,1, NCM,132,1011, 3.9,-2.4, , , 1,1, , , 2018-02-27 20:53, 0, , , ,
27836,2018-02-27 21:00, DCNN,1079,12,1, NCM,137,1011, 3.7,-1.6, , , 1,1, , , 2018-02-27 20:58, 0, , , ,
27837,2018-02-28 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 3.6,-7.7, -11.7, -6.7, 1,1, 1, 1, 2018-03-01 11:33, 0, , , ,
27838,2018-02-28 09:00, DCNN,1057,12,1, NCM,132,1011, -1.8,-5.7, -9.3, -4.4, 1,1, 1, 1, 2018-02-28 08:54, 0, , , ,
27839,2018-02-28 09:00, DCNN,1079,12,1, NCM,137,1011, -.8,-4.6, -5.4, -2.6, 1,1, 1, 1, 2018-02-28 09:06, 0, , , ,
27840,2018-02-28 21:00, DCNN,1057,12,1, NCM,132,1011, -1.3,-5.1, , , 1,1, , , 2018-02-28 20:53, 0, , , ,
27841,2018-02-28 21:00, DCNN,1079,12,1, NCM,137,1011, -1.3,-4.5, , , 1,1, , , 2018-02-28 20:56, 0, , , ,
27842,2018-03-01 09:00, DCNN,1012,24,1, DLY3208,19193,1011, -1.6,-10.7, -14.4, -6.7, 1,1, 1, 1, 2018-03-21 16:06, 0, , , ,
27843,2018-03-01 09:00, DCNN,1057,12,1, NCM,132,1011, -4.2,-10.3, -15.2, -9.7, 1,1, 1, 1, 2018-03-01 08:53, 0, , , ,
27844,2018-03-01 09:00, DCNN,1079,12,0, NCM,137,1012, -1.4,-6.3, -4.8, -3.8, 1,1, 151, 1, 2018-03-01 08:59, 0, , , ,
27845,2018-03-01 09:00, DCNN,1079,12,1, NCM,137,1011, -1.4,-6.3, , , 1,1, , , 2018-03-01 08:59, 0, , , ,
27846,2018-03-01 21:00, DCNN,1057,12,1, NCM,132,1011, 1.4,-4.2, , , 1,1, , , 2018-03-01 20:54, 0, , , ,
27847,2018-03-01 21:00, DCNN,1079,12,1, NCM,137,1011, .5,-2.0, , , 1,1, , , 2018-03-01 21:00, 0, , , ,
27848,2018-03-02 09:00, DCNN,1012,24,1, DLY3208,19193,1011, .6,-5.2, -9.6, -5.6, 1,1, 1, 1, 2018-03-21 16:08, 0, , , ,
27849,2018-03-02 09:00, DCNN,1057,12,1, NCM,132,1011, -.1,-2.5, -4.3, -4.6, 1,1, 1, 1, 2018-03-02 08:53, 0, , , ,
27850,2018-03-02 09:00, DCNN,1079,12,1, NCM,137,1011, .3,-1.8, -2.5, -1.3, 1,1, 1, 1, 2018-03-02 08:59, 0, , , ,
27851,2018-03-02 21:00, DCNN,1057,12,1, NCM,132,1011, 1.7,-0.2, , , 1,1, , , 2018-03-02 20:53, 0, , , ,
27852,2018-03-02 21:00, DCNN,1079,12,1, NCM,137,1011, 1.6,0.0, , , 1,1, , , 2018-03-02 20:55, 0, , , ,
27853,2018-03-03 09:00, DCNN,1012,24,1, DLY3208,19193,1011, -.9,-0.9, -2.9, -2, 151,1, 1, 1, 2018-03-21 16:09, 0, , , ,
27854,2018-03-03 09:00, DCNN,1057,12,1, NCM,132,1011, 1.3,0.2, -.6, -.6, 1,1, 1, 1, 2018-03-03 08:53, 0, , , ,
27855,2018-03-03 09:00, DCNN,1079,12,1, NCM,137,1011, 2.1,0.5, -.5, -.4, 1,1, 1, 1, 2018-03-03 09:06, 0, , , ,
27856,2018-03-03 21:00, DCNN,1057,12,1, NCM,132,1011, 2.8,0.5, , , 1,1, , , 2018-03-03 20:54, 0, , , ,
27857,2018-03-03 21:00, DCNN,1079,12,1, NCM,137,1011, 2.4,0.6, , , 1,1, , , 2018-03-03 20:56, 0, , , ,
27858,2018-03-04 09:00, DCNN,1012,24,1, DLY3208,19193,1011, 2.5,-0.2, -1.5, -1, 1,151, 1, 1, 2018-03-21 16:11, 0, , , ,
27859,2018-03-04 09:00, DCNN,1057,12,1, NCM,132,1011, .9,-0.3, -1, -1, 1,1, 1, 1, 2018-03-04 08:53, 0, , , ,
27860,2018-03-04 09:00, DCNN,1079,12,0, NCM,137,1012, 1.4,0.6, -.3, -.4, 151,1, 1, 1, 2018-03-04 08:59, 0, , , ,
27861,2018-03-04 09:00, DCNN,1079,12,1, NCM,137,1011, 1.5,0.6, -.3, -.4, 1501,1, 1, 1, 2018-03-04 08:59, 0, , , ,
27862,2018-03-04 21:00, DCNN,1057,12,1, NCM,132,1011, 1.7,0.6, , , 1,1, , , 2018-03-04 20:56, 0, , , ,
27863,2018-03-04 21:00, DCNN,1079,12,0, NCM,137,1012, 2.6,1.2, , , 1,151, , , 2018-03-04 21:01, 0, , , ,
27864,2018-03-04 21:00, DCNN,1079,12,1, NCM,137,1011, 2.6,1.1, , , 1,1501, , , 2018-03-04 21:01, 0, , , ,
27865,2018-03-05 09:00, DCNN,1012,24,0, DLY3208,19193,1012, 1.8,-0.2, 0, 0, 151,1, 1, 1, 2018-03-21 16:12, 0, , , ,
27866,2018-03-05 09:00, DCNN,1012,24,1, DLY3208,19193,1022, 2.1,-0.2, 0, 0, 2501,1, 1, 1, 2018-03-22 14:04, 0, , , ,
27867,2018-03-05 09:00, DCNN,1057,12,1, NCM,132,1011, 3,1.4, .1, .1, 1,1, 1, 1, 2018-03-05 08:56, 0, , , ,
27868,2018-03-05 09:00, DCNN,1079,12,1, NCM,137,1011, 3.1,2.3, .7, 1, 1,1, 1, 1, 2018-03-05 09:00, 0, , , ,
27869,2018-03-05 21:00, DCNN,1057,12,1, NCM,132,1011, 4,2.1, , , 1,1, , , 2018-03-05 20:54, 0, , , ,
